,Store,Weekly_Sales,Temperature,CPI,Unemployment,Month,Year,Week
41,1,1483784.18,-0.48919710223843826,0.27006205761792795,0.09375992600058522,11,2010,3
42,1,1955624.11,0.2234755460768276,0.26831895927341837,0.09375992600058522,11,2010,4
43,1,1548033.78,-0.6055296321693814,0.2665758621630449,0.09375992600058522,12,2010,1
44,1,1682614.26,-0.7653509583361918,0.2648327638185357,0.09375992600058522,12,2010,2
45,1,1891034.93,-0.5745438648513264,0.264084381399407,0.09375992600058522,12,2010,3
46,1,2387950.2,-0.4391849865671914,0.26408203407310965,0.09375992600058522,12,2010,4
47,1,1367320.01,-0.6511928682170416,0.26407968798094844,0.09375992600058522,12,2010,5
48,1,1444732.28,-0.6598906274642148,0.2640773406546515,0.01653920678219696,1,2011,1
49,1,1391013.96,-1.3595166369087208,0.26472734764066247,0.01653920678219696,1,2011,2
50,1,1327405.42,-0.8898376375613603,0.2692914706274338,0.01653920678219696,1,2011,3
51,1,1316899.31,-0.9012534465732753,0.27385559361420553,0.01653920678219696,1,2011,4
52,1,1606629.58,-0.9860565992332152,0.2784197178351133,0.01653920678219696,2,2011,1
53,1,1649614.93,-1.3056992515668358,0.28298384082188505,0.01653920678219696,2,2011,2
54,1,1686842.78,-0.16574918023417937,0.2868242332521901,0.01653920678219696,2,2011,3
55,1,1456800.28,0.13541073369919762,0.2903751344472171,0.01653920678219696,2,2011,4
56,1,1636263.41,-0.04506777067964928,0.2939260356422444,0.01653920678219696,3,2011,1
57,1,1553191.63,-0.37232096235454615,0.2974769368372714,0.01653920678219696,3,2011,2
58,1,1576818.06,0.12780019435792092,0.3005827012919707,0.01653920678219696,3,2011,3
59,1,1541102.38,0.5197429704336698,0.3035104108037118,0.01653920678219696,3,2011,4
60,1,1495064.75,-0.0673557787505308,0.30643812031545264,-0.031723742729295346,4,2011,1
61,1,1614259.35,0.4039540504556749,0.3093658298271935,-0.031723742729295346,4,2011,2
62,1,1559889.0,0.590412264316953,0.31204960869509085,-0.031723742729295346,4,2011,3
63,1,1564819.81,0.6839131762240664,0.31412356403871877,-0.031723742729295346,4,2011,4
64,1,1455090.69,0.6317266207410267,0.3161975181482106,-0.031723742729295346,4,2011,5
65,1,1629391.28,0.22836803565336278,0.31827147225770286,-0.031723742729295346,5,2011,1
66,1,1604775.58,0.8279698137553753,0.3203454263671947,-0.031723742729295346,5,2011,2
67,1,1428218.27,0.39253824144375943,0.31750528002480277,-0.031723742729295346,5,2011,3
68,1,1466046.67,0.9410406839686286,0.31466513368241084,-0.031723742729295346,5,2011,4
69,1,1635078.41,1.228066739125349,0.31182498610588316,-0.031723742729295346,6,2011,1
70,1,1588948.32,1.2351336685136771,0.3089848397634912,-0.031723742729295346,6,2011,2
71,1,1532114.86,1.4134377330807308,0.3084237609010275,-0.031723742729295346,6,2011,3
72,1,1438830.15,1.2595961163963523,0.30957198357411164,-0.031723742729295346,6,2011,4
73,1,1488538.09,1.366687277127174,0.3107202062471957,0.19350335499100305,7,2011,1
74,1,1534849.64,1.3819083558097274,0.3118684289202798,0.19350335499100305,7,2011,2
75,1,1455119.97,1.5292266530587264,0.3129042798261055,0.19350335499100305,7,2011,3
76,1,1396926.82,1.3786466960920374,0.3136591969943108,0.19350335499100305,7,2011,4
77,1,1352219.79,1.4362693511045608,0.3144141153966514,0.19350335499100305,7,2011,5
78,1,1624383.75,1.6982893484256583,0.3151690337989923,0.19350335499100305,8,2011,1
79,1,1525147.09,1.6499080626132565,0.3159239522013329,0.19350335499100305,8,2011,2
80,1,1530761.43,1.6053320464714926,0.316707911053251,0.19350335499100305,8,2011,3
81,1,1464693.46,1.4976972757877223,0.31749671018578784,0.19350335499100305,8,2011,4
82,1,1550229.22,1.4906303463993942,0.31828550931832433,0.19350335499100305,9,2011,1
83,1,1540471.24,0.8475397720615152,0.31907430845086115,0.19350335499100305,9,2011,2
84,1,1514259.78,1.0617220935231586,0.32129571093540055,0.19350335499100305,9,2011,3
85,1,1380020.27,0.8366675730025483,0.3254272520453667,0.19350335499100305,9,2011,4
86,1,1394561.83,1.0481318446994503,0.3295587919211976,0.19350335499100305,9,2011,5
87,1,1630989.95,0.4838647135390799,0.333690331797028,0.11628263577261477,10,2011,1
88,1,1493525.93,0.6159619321055246,0.33751497912276013,0.11628263577261477,10,2011,2
89,1,1502562.78,0.1794431398880128,0.33949827114790226,0.11628263577261477,10,2011,3
90,1,1445249.09,0.3349155864312359,0.34148156317304407,0.11628263577261477,10,2011,4
91,1,1697229.58,-0.295128349035883,0.34346485519818587,0.11628263577261477,11,2011,1
92,1,1594938.89,-0.07061743846822091,0.345448147223328,0.11628263577261477,11,2011,2
93,1,1539483.7,0.10007608675755598,0.348193160207356,0.11628263577261477,11,2011,3
94,1,2033320.66,-0.014625613314542454,0.35124286157493856,0.11628263577261477,11,2011,4
95,1,1584083.95,-0.6250995904755218,0.35429256170838536,0.11628263577261477,12,2011,1
96,1,1799682.38,-0.8958173470437919,0.35734226307596784,0.11628263577261477,12,2011,2
97,1,1881176.67,-0.4772376832735746,0.3600278376114584,0.11628263577261477,12,2011,3
98,1,2270188.99,-0.6767425360056133,0.3622279105269165,0.11628263577261477,12,2011,4
99,1,1497462.72,-0.8621135299609953,0.3644279822082393,0.11628263577261477,12,2011,5
100,1,1550369.92,-0.6196634909460383,0.36662805512369745,-0.300387495009938,1,2012,1
101,1,1459601.17,-0.6457567686875582,0.36882812680501986,-0.300387495009938,1,2012,2
102,1,1394393.84,-0.3424224149423879,0.3699778847430428,-0.300387495009938,1,2012,3
103,1,1319325.59,-0.334268265648163,0.37112764268106574,-0.300387495009938,1,2012,4
104,1,1636339.65,-0.20978158642299455,0.37227740061908865,-0.300387495009938,2,2012,1
105,1,1802477.43,-0.6734808762879231,0.37342715855711156,-0.300387495009938,2,2012,2
106,1,1819870.0,-0.8202555635839734,0.3754089375317591,-0.300387495009938,2,2012,3
107,1,1539387.83,-0.17172888971661102,0.378014733826545,-0.300387495009938,2,2012,4
108,1,1688420.76,0.02995040282722095,0.3806205301213309,-0.300387495009938,3,2012,1
109,1,1675431.16,-0.08964378682141268,0.383226325181981,-0.300387495009938,3,2012,2
110,1,1677472.78,0.23543496504169087,0.3851099187804244,-0.300387495009938,3,2012,3
111,1,1511068.07,0.30012454944254324,0.38603057668454677,-0.300387495009938,3,2012,4
112,1,1649604.63,0.391451021537863,0.38695123335453313,-0.300387495009938,3,2012,5
113,1,1899676.88,0.5447490282692936,0.3878718900245198,-0.4652859058408712,4,2012,1
114,1,1621031.7,0.4708180746683194,0.38879254669450614,-0.4652859058408712,4,2012,2
115,1,1521577.87,0.3452441755372549,0.3894572917302747,-0.4652859058408712,4,2012,3
116,1,1468928.37,0.37079384332582654,0.39012203553190755,-0.4652859058408712,4,2012,4
117,1,1684519.99,0.82307732417884,0.3907867805676762,-0.4652859058408712,5,2012,1
118,1,1611096.05,0.7263147525540365,0.3914515256034451,-0.4652859058408712,5,2012,2
119,1,1595901.87,0.5393129287398097,0.39166146197659857,-0.4652859058408712,5,2012,3
120,1,1555444.55,0.9138601863212119,0.3916894768593237,-0.4652859058408712,5,2012,4
121,1,1624477.58,0.9535437128864405,0.39171749050791277,-0.4652859058408712,6,2012,1
122,1,1697230.96,0.9725700612396319,0.39174550539063796,-0.4652859058408712,6,2012,2
123,1,1630607.0,1.0296491062992068,0.3919078954478504,-0.4652859058408712,6,2012,3
124,1,1527845.81,0.9774625508161671,0.39240622714368917,-0.4652859058408712,6,2012,4
125,1,1540421.49,1.3302654102796356,0.3929045576053922,-0.4652859058408712,6,2012,5
126,1,1769854.16,1.150330515853737,0.3934028880670953,-0.6543157914275501,7,2012,1
127,1,1527014.04,0.9084240867917289,0.393901219762934,-0.6543157914275501,7,2012,2
128,1,1497954.76,1.087815371264679,0.39400697039160965,-0.6543157914275501,7,2012,3
129,1,1439123.71,1.2095840007251055,0.39411271978614987,-0.6543157914275501,7,2012,4
130,1,1631135.79,1.3971294344922809,0.39421847041482583,-0.6543157914275501,8,2012,1
131,1,1592409.97,1.3395067794797573,0.39432421980936566,-0.6543157914275501,8,2012,2
132,1,1597868.05,1.3286345804207904,0.395311256941781,-0.6543157914275501,8,2012,3
133,1,1494122.38,0.9377790242509385,0.3969592577178649,-0.6543157914275501,8,2012,4
134,1,1582083.4,1.0916206409353169,0.39860725849394846,-0.6543157914275501,8,2012,5
135,1,1661767.33,1.2802532946083887,0.40025525927003236,-0.6543157914275501,9,2012,1
136,1,1517428.87,0.7915479469078368,0.4020201228335613,-0.6543157914275501,9,2012,2
137,1,1506126.06,0.5143068709041867,0.4044861643558947,-0.6543157914275501,9,2012,3
138,1,1437059.26,0.8518886516851019,0.4069522058782284,-0.6543157914275501,9,2012,4
139,1,1670785.97,0.44255035711500623,0.40941824740056215,-0.9237839262000507,10,2012,1
140,1,1573072.81,0.1403032232757328,0.41188428892289586,-0.9237839262000507,10,2012,2
141,1,1508068.77,0.411020979844003,0.41243257596776295,-0.9237839262000507,10,2012,3
142,1,1493659.74,0.4757105642448546,0.41266123664931775,-0.9237839262000507,10,2012,4
143,2,2136989.46,-1.099127469446469,0.2560290893904666,0.48468981704367525,2,2010,1
144,2,2137809.5,-1.1915411614476854,0.25782337721980736,0.48468981704367525,2,2010,2
145,2,2124451.54,-1.1263079670938856,0.25840548205394426,0.48468981704367525,2,2010,3
146,2,1865097.27,-0.7778539872540033,0.2587855563888811,0.48468981704367525,2,2010,4
147,2,1991013.13,-0.7196877222885316,0.2591656319579534,0.48468981704367525,3,2010,1
148,2,1990483.78,-0.15487698117521254,0.25954570629289025,0.48468981704367525,3,2010,2
149,2,1946070.88,-0.320134406871506,0.2575190158822405,0.48468981704367525,3,2010,3
150,2,1750197.81,-0.4973512515326632,0.25509119801399327,0.48468981704367525,3,2010,4
151,2,2066187.72,0.15552430195828623,0.2526633801457457,0.38494638805325676,4,2010,1
152,2,1954689.21,0.2718568318892293,0.25023556227749844,0.38494638805325676,4,2010,2
153,2,1874957.94,0.416457079373486,0.24858652235906847,0.38494638805325676,4,2010,3
154,2,1821990.93,0.2555485333007795,0.24797585345177414,0.38494638805325676,4,2010,4
155,2,1802450.29,0.3572035945021182,0.24736518454447945,0.38494638805325676,4,2010,5
156,2,2042581.71,0.5909558742699016,0.24675451563718478,0.38494638805325676,5,2010,1
157,2,1880752.36,0.7013086947184135,0.2467218937255078,0.38494638805325676,5,2010,2
158,2,1896937.1,0.78393740756656,0.25015755255339917,0.38494638805325676,5,2010,3
159,2,1957113.89,1.1264116779240103,0.25359321138129054,0.38494638805325676,5,2010,4
160,2,2102539.93,1.1633771547244973,0.25702887144331804,0.38494638805325676,6,2010,1
161,2,2025538.76,1.2498111372432827,0.2604645302712094,0.38494638805325676,6,2010,2
162,2,2001636.96,1.380821135903831,0.260435558933237,0.38494638805325676,6,2010,3
163,2,1939927.09,1.405283583786506,0.25902073454161084,0.38494638805325676,6,2010,4
164,2,2003940.64,1.213932880348692,0.25760591138412003,0.3037037563755782,7,2010,1
165,2,1880902.62,1.2057787310544674,0.2561910869924939,0.3037037563755782,7,2010,2
166,2,1845879.79,1.3541842482093622,0.25609314227277097,0.3037037563755782,7,2010,3
167,2,1781717.71,1.4813889771992725,0.2577510371155866,0.3037037563755782,7,2010,4
168,2,1804246.16,1.254703626819817,0.25940893195840187,0.3037037563755782,7,2010,5
169,2,1991909.98,1.5830440384006113,0.2610668268012171,0.3037037563755782,8,2010,1
170,2,1895601.05,1.5569507606590909,0.26272472040989703,0.3037037563755782,8,2010,2
171,2,1964335.23,1.5379244123058995,0.2622868157053737,0.3037037563755782,8,2010,3
172,2,1863840.49,1.4520340397400628,0.2618489110008508,0.3037037563755782,8,2010,4
173,2,1904608.09,1.1644643746303938,0.2614110050621917,0.3037037563755782,9,2010,1
174,2,1839128.83,1.0155152475225506,0.2609731003576688,0.3037037563755782,9,2010,2
175,2,1793903.6,1.176423793595257,0.26131163738388846,0.3037037563755782,9,2010,3
176,2,1724557.22,1.1622899348186009,0.26223250385696145,0.3037037563755782,9,2010,4
177,2,1827440.43,0.4800594438684412,0.2631533715641702,0.35518423585450376,10,2010,1
178,2,1849921.44,0.15117542233469927,0.2640742392713789,0.35518423585450376,10,2010,2
179,2,1794355.49,0.29305762005421443,0.2648991109592975,0.35518423585450376,10,2010,3
180,2,1737947.64,0.43983230735026474,0.265483995067263,0.35518423585450376,10,2010,4
181,2,1802755.11,0.316976457983941,0.2660688804093639,0.35518423585450376,10,2010,5
182,2,1939061.41,-0.13911229253971089,0.26665376451732936,0.35518423585450376,11,2010,1
183,2,1916812.74,-0.03908806119721764,0.2672386486252945,0.35518423585450376,11,2010,2
184,2,1956739.17,-0.521813699415338,0.2658333739765108,0.35518423585450376,11,2010,3
185,2,2658725.29,0.1397596133227842,0.26409640558453423,0.35518423585450376,11,2010,4
186,2,2015781.27,-0.6022679724516916,0.26235943719255767,0.35518423585450376,12,2010,1
187,2,2378726.55,-0.8104705844309035,0.2606224688005811,0.35518423585450376,12,2010,2
188,2,2609166.75,-0.6990305440764951,0.25987885878460176,0.35518423585450376,12,2010,3
190,2,1750434.55,-0.7126207929002035,0.25988167508250404,0.35518423585450376,12,2010,5
191,2,1758050.79,-0.8545029906197187,0.259883083231455,0.2465925994536455,1,2011,1
192,2,1744193.58,-1.488895805710424,0.26053449960055297,0.2465925994536455,1,2011,2
193,2,1751384.9,-1.0333506651397204,0.26508596529053025,0.2465925994536455,1,2011,3
194,2,1695371.68,-0.9556144418681087,0.26963742974637217,0.2465925994536455,1,2011,4
195,2,1929346.23,-1.2045878003184456,0.27418889543634944,0.2465925994536455,2,2011,1
196,2,2168041.61,-1.4796544365103028,0.2787403611263271,0.2465925994536455,2,2011,2
197,2,2080884.82,-0.14019951244560774,0.28257172461909846,0.2465925994536455,2,2011,3
198,2,1833511.08,0.021252643580047404,0.28611504575202423,0.2465925994536455,2,2011,4
199,2,1981607.78,-0.14346117216329748,0.28965836688495034,0.2465925994536455,3,2011,1
200,2,1879107.31,-0.4190714183081028,0.29320168925201223,0.2465925994536455,3,2011,2
201,2,1902557.66,0.10388135642819434,0.29629916895306657,0.2465925994536455,3,2011,3
202,2,1766162.05,0.48984442302151154,0.29921831356233575,0.2465925994536455,3,2011,4
203,2,1800171.36,-0.2706659011532078,0.3021374581716049,0.16856749774339877,4,2011,1
204,2,1847552.61,0.35829081440801464,0.30505660154673836,0.16856749774339877,4,2011,2
205,2,1856467.84,0.4931060827392017,0.30773268804617643,0.16856749774339877,4,2011,3
206,2,1886339.6,0.4882135931626665,0.3098011317393084,0.16856749774339877,4,2011,4
207,2,1745545.28,0.47842861400959613,0.3118695754324407,0.16856749774339877,4,2011,5
208,2,1837743.6,0.0582181203805341,0.313938019125573,0.16856749774339877,5,2011,1
209,2,1838513.07,0.7719779886016968,0.3160064628187049,0.16856749774339877,5,2011,2
210,2,1688281.86,0.36590135374929134,0.3131803448979844,0.16856749774339877,5,2011,3
211,2,1797732.56,0.8703713900853454,0.31035422821139924,0.16856749774339877,5,2011,4
212,2,1933756.21,1.231872008795987,0.30752811029067867,0.16856749774339877,6,2011,1
213,2,1929153.16,1.2498111372432827,0.30470199236995776,0.16856749774339877,6,2011,2
214,2,1953771.99,1.419961052516111,0.3041449404926189,0.16856749774339877,6,2011,3
215,2,1790925.8,1.3460300989151377,0.3052896878392819,0.16856749774339877,6,2011,4
216,2,1866243.0,1.3742978164684507,0.3064344351859452,0.10502128088660036,7,2011,1
217,2,1853161.99,1.483563417011066,0.30757918376674426,0.10502128088660036,7,2011,2
218,2,1785187.29,1.599352336989061,0.308613608011582,0.10502128088660036,7,2011,3
219,2,1743816.41,1.572715449294593,0.3093722263530599,0.10502128088660036,7,2011,4
220,2,1680693.06,1.6123989758598207,0.31013084592867346,0.10502128088660036,7,2011,5
221,2,1876704.26,1.7901594304739266,0.31088946427015135,0.10502128088660036,8,2011,1
222,2,1812768.26,1.6944840787550195,0.31164808261162885,0.10502128088660036,8,2011,2
223,2,1844094.59,1.6009831668479062,0.312433111459288,0.10502128088660036,8,2011,3
224,2,1821139.91,1.633056154071858,0.3132225424693559,0.10502128088660036,8,2011,4
225,2,1809119.7,1.589023747883043,0.31401197224528776,0.10502128088660036,9,2011,1
226,2,1748000.65,0.954630932792337,0.31480140325535566,0.10502128088660036,9,2011,2
227,2,1691439.52,1.0024686086517902,0.3170180135905725,0.10502128088660036,9,2011,3
228,2,1669299.78,0.8247081540376852,0.3211375317495472,0.10502128088660036,9,2011,4
229,2,1650394.44,0.9638723019924588,0.3252570486743865,0.10502128088660036,9,2011,5
230,2,1837553.43,0.5170249206689282,0.3293765668333612,-0.22557992326712448,10,2011,1
231,2,1743882.19,0.6121566624348868,0.33318998475742323,-0.22557992326712448,10,2011,2
232,2,1834680.25,0.2240191560297762,0.33516680003787164,-0.22557992326712448,10,2011,3
233,2,1769296.25,0.29686288972485314,0.33714361655245584,-0.22557992326712448,10,2011,4
234,2,1959707.9,-0.2652298016237244,0.33912043183290463,-0.22557992326712448,11,2011,1
235,2,1920725.15,-0.05865801950335763,0.3410972483474888,-0.22557992326712448,11,2011,2
236,2,1902762.5,0.08702944788679587,0.34383065058188356,-0.22557992326712448,11,2011,3
237,2,2614202.3,-0.22011017552901277,0.34686668759785666,-0.22557992326712448,11,2011,4
238,2,1954952.0,-0.6343409596756431,0.349902723379694,-0.22557992326712448,12,2011,1
239,2,2290549.32,-1.0137807068335805,0.35293876039566746,-0.22557992326712448,12,2011,2
240,2,2432736.52,-0.5587791762158246,0.3556138213282532,-0.22557992326712448,12,2011,3
242,2,1874226.52,-0.8610263100550986,0.3600013407157708,-0.22557992326712448,12,2011,5
243,2,1799520.14,-0.7425193403123617,0.36219509979246167,-0.5344628001406768,1,2012,1
244,2,1744725.48,-0.783833696736435,0.36438886010328836,-0.5344628001406768,1,2012,2
245,2,1711769.11,-0.4734324136029362,0.36553687667569335,-0.5344628001406768,1,2012,3
246,2,1660906.14,-0.5386656079567365,0.36668489324809833,-0.5344628001406768,1,2012,4
247,2,1935299.94,-0.2826253201180711,0.3678329085863676,-0.5344628001406768,2,2012,1
248,2,2103322.68,-0.7300163113945501,0.3689809251587726,-0.5344628001406768,2,2012,2
249,2,2196688.46,-0.9017970565262236,0.37095914611990055,-0.5344628001406768,2,2012,3
250,2,1861802.7,-0.31415469738907437,0.3735600219152407,-0.5344628001406768,2,2012,4
251,2,1952555.66,-0.08801295696256763,0.37616089647644474,-0.5344628001406768,3,2012,1
252,2,1937628.26,-0.17933942905788772,0.37876177103764885,-0.5344628001406768,3,2012,2
253,2,1976082.13,0.17781231002916772,0.38064276184368373,-0.5344628001406768,3,2012,3
254,2,1790439.16,0.19575143847646306,0.3815639084655842,-0.5344628001406768,3,2012,4
255,2,1857480.84,0.3490494452078929,0.3824850550874843,-0.5344628001406768,3,2012,5
256,2,2129035.91,0.43602703767962675,0.3834062017093844,-0.6679902937891401,4,2012,1
257,2,1935869.1,0.41700068932643464,0.38432734833128485,-0.6679902937891401,4,2012,2
258,2,1847344.45,0.2870779105717828,0.38499013602766985,-0.6679902937891401,4,2012,3
259,2,1764133.09,0.3691630134669815,0.3856529237240552,-0.6679902937891401,4,2012,4
260,2,1923957.09,0.8872232986267439,0.3863157114204405,-0.6679902937891401,5,2012,1
261,2,1917520.99,0.7317508520835203,0.38697849911682586,-0.6679902937891401,5,2012,2
262,2,2000940.67,0.590412264316953,0.3871896572844246,-0.6679902937891401,5,2012,3
263,2,1912791.09,0.9665903517572002,0.3872201638873355,-0.6679902937891401,5,2012,4
264,2,1910092.37,0.9769189408632185,0.38725067049024636,-0.6679902937891401,6,2012,1
265,2,2010216.49,0.9937708494046169,0.38728117709315757,-0.6679902937891401,6,2012,2
266,2,1962924.3,1.0954259106059556,0.3874446186340741,-0.6679902937891401,6,2012,3
267,2,1887733.21,1.121519188347476,0.3879403969029368,-0.6679902937891401,6,2012,4
268,2,1881046.12,1.4085452435041956,0.3884361751717991,-0.6679902937891401,6,2012,5
269,2,2041507.4,1.2932999334791493,0.38893195344066184,-0.9302189861349163,7,2012,1
270,2,1830075.13,1.0742251224409707,0.38942773047538887,-0.9302189861349163,7,2012,2
271,2,1819666.46,1.2405697680431609,0.38953181625486666,-0.9302189861349163,7,2012,3
272,2,1757923.88,1.4112632932689377,0.3896359008002087,-0.9302189861349163,7,2012,4
273,2,1946104.64,1.6205531251540461,0.38973998534555043,-0.9302189861349163,8,2012,1
274,2,1866719.96,1.5297702630116743,0.3898440711250283,-0.9302189861349163,8,2012,2
275,2,1928016.01,1.325372920703101,0.3908280735175042,-0.9302189861349163,8,2012,3
276,2,1876788.15,0.8970082777798134,0.3924720152209325,-0.9302189861349163,8,2012,4
277,2,1947083.3,1.208496780819209,0.39411595569022506,-0.9302189861349163,8,2012,5
278,2,1898777.07,1.4808453672463247,0.395759897393653,-0.9302189861349163,9,2012,1
279,2,1814806.63,0.841016452626135,0.3975207129917486,-0.9302189861349163,9,2012,2
280,2,1829415.67,0.5806272851638834,0.3999827731919822,-0.9302189861349163,9,2012,3
281,2,1746470.56,1.0350852058286906,0.4024448333922159,-0.9302189861349163,9,2012,4
282,2,1998321.04,0.5360512690221196,0.4049068935924495,-1.2479500704189097,10,2012,1
283,2,1900745.13,0.030494012780169177,0.4073689537926832,-1.2479500704189097,10,2012,2
284,2,1847990.41,0.41700068932643464,0.40791668053989566,-1.2479500704189097,10,2012,3
285,2,1834458.35,0.5099579912806002,0.4081453523286728,-1.2479500704189097,10,2012,4
286,3,461622.22,-0.7990547754189884,0.30134996105233997,-0.28429984517277346,2,2010,1
287,3,420728.96,-0.6783733658644583,0.30320005897095786,-0.28429984517277346,2,2010,2
288,3,421642.19,-0.725123821818015,0.3037565949795312,-0.28429984517277346,2,2010,3
289,3,407204.86,-0.45440606524974486,0.3040975361022949,-0.28429984517277346,2,2010,4
290,3,415202.04,-0.4005886799078597,0.3044384772250585,-0.28429984517277346,3,2010,1
291,3,384200.69,0.14519571285226762,0.3047794195819579,-0.28429984517277346,3,2010,2
292,3,375328.59,0.0005954653680109602,0.30264877421022574,-0.28429984517277346,3,2010,3
293,3,359949.27,-0.18205747882262924,0.30010619775607733,-0.28429984517277346,3,2010,4
294,3,423294.4,0.2800109811834547,0.2975636213019289,-0.304409407469229,4,2010,1
295,3,415870.28,0.41265180970284804,0.29502104484778047,-0.304409407469229,4,2010,2
296,3,354993.26,0.3572035945021182,0.293301022374513,-0.304409407469229,4,2010,3
297,3,339976.65,0.40558488031451995,0.29267773813104186,-0.304409407469229,4,2010,4
298,3,361248.39,0.5344204391632745,0.29205445388757034,-0.304409407469229,4,2010,5
299,3,399323.86,0.7100064539655867,0.2914311696440989,-0.304409407469229,5,2010,1
300,3,384357.94,0.911685746509419,0.2914118689942778,-0.304409407469229,5,2010,2
301,3,343763.17,0.837211182955497,0.29501646743808757,-0.304409407469229,5,2010,3
302,3,350089.23,0.9888783598280818,0.2986210671160335,-0.304409407469229,5,2010,4
303,3,396968.8,0.9850730901574438,0.302225666793979,-0.304409407469229,6,2010,1
304,3,355017.09,1.1791418433599987,0.3058302664719245,-0.304409407469229,6,2010,2
305,3,364076.85,1.2563344566786623,0.3058045088235828,-0.304409407469229,6,2010,3
306,3,357346.48,1.2710119254082677,0.3043266089852079,-0.304409407469229,6,2010,4
307,3,381151.72,1.1845779428894825,0.302848707912697,-0.30199625999365426,7,2010,1
308,3,349214.18,1.1601154950068073,0.30137080807432215,-0.30199625999365426,7,2010,2
309,3,352728.78,1.2998232529145288,0.30126068860490424,-0.30199625999365426,7,2010,3
310,3,352864.49,1.2454622576196954,0.3029742762940953,-0.30199625999365426,7,2010,4
311,3,347955.05,1.1758801836423094,0.3046878639832867,-0.30199625999365426,7,2010,5
312,3,402635.76,1.343855659103344,0.30640145167247806,-0.30199625999365426,8,2010,1
313,3,339597.38,1.4313768615280256,0.3081150393616691,-0.30199625999365426,8,2010,2
314,3,351728.21,1.5009589355054125,0.30760132663131934,-0.30199625999365426,8,2010,3
315,3,362134.09,1.3993038743040744,0.30708761390096956,-0.30199625999365426,8,2010,4
